Virtual User Script started at : 2018/8/5 17:01:00	[MsgId: MMSG-15967]
Action.c(104): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(104): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(109): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(109): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(114): Notify: Transaction "User_login" started.	[MsgId: MMSG-16999]
Action.c(116): web_custom_request("login") started  	[MsgId: MMSG-26355]
Action.c(116): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/account/login"  	[MsgId: MMSG-26548]
Action.c(116): web_custom_request("login") was successful, 78 body bytes, 1675 header bytes  	[MsgId: MMSG-26386]
Action.c(127): web_add_cookie started  	[MsgId: MMSG-26355]
Action.c(127): web_add_cookie was successful  	[MsgId: MMSG-26392]
Action.c(128): web_add_cookie started  	[MsgId: MMSG-26355]
Action.c(128): web_add_cookie was successful  	[MsgId: MMSG-26392]
Action.c(138): web_url("login_2") started  	[MsgId: MMSG-26355]
Action.c(138): Redirecting "http://10.184.129.108/Platform//account/login" (redirection depth is 0)  	[MsgId: MMSG-26694]
Action.c(138): To location "http://10.184.129.108/Platform/workarea"  	[MsgId: MMSG-26693]
Action.c(138): web_url("login_2") was successful, 14818 body bytes, 539 header bytes  	[MsgId: MMSG-26386]
Action.c(146): web_url("workarea") started  	[MsgId: MMSG-26355]
Action.c(146): web_url("workarea") was successful, 14683 body bytes, 260 header bytes  	[MsgId: MMSG-26386]
Action.c(206): web_add_auto_header("Authorization") started  	[MsgId: MMSG-26355]
Action.c(206): Warning -26593: The header being added may cause unpredictable results when applied to all ensuing URLs. It is added anyway  	[MsgId: MWAR-26593]
Action.c(206): web_add_auto_header("Authorization") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(208): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(208): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(213): web_url("CheckLoginStatusByUser") started  	[MsgId: MMSG-26355]
Action.c(213): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(213): web_url("CheckLoginStatusByUser") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
User Login website successfully: HTTP/1.1 200 OK
Cache-Control: private
Content-Type: application/json; charset=utf-8
Server: Microsoft-IIS/7.5
X-AspNetMvc-Version: 5.2
X-AspNet-Version: 4.0.30319
X-Powered-By: ASP.NET
Date: Sun, 05 Aug 2018 09:18:12 GMT
Content-Length: 4

true	[MsgId: MMSG-17999]
Action.c(238): web_url("tableRowsPerPage") started  	[MsgId: MMSG-26355]
Action.c(238): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/tableRowsPerPage"  	[MsgId: MMSG-26548]
Action.c(238): web_url("tableRowsPerPage") was successful, 39 body bytes, 258 header bytes  	[MsgId: MMSG-26386]
Action.c(246): web_url("worklistcolumns") started  	[MsgId: MMSG-26355]
Action.c(246): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/worklist/worklistcolumns"  	[MsgId: MMSG-26548]
Action.c(246): web_url("worklistcolumns") was successful, 6057 body bytes, 260 header bytes  	[MsgId: MMSG-26386]
Action.c(262): web_url("systemversion") started  	[MsgId: MMSG-26355]
Action.c(262): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/systemversion"  	[MsgId: MMSG-26548]
Action.c(262): web_url("systemversion") was successful, 17 body bytes, 258 header bytes  	[MsgId: MMSG-26386]
Action.c(270): web_url("CheckLoginStatus") started  	[MsgId: MMSG-26355]
Action.c(270): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(270): web_url("CheckLoginStatus") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(281): web_url("workarea-app-container.html") started  	[MsgId: MMSG-26355]
Action.c(281): web_url("workarea-app-container.html") was successful, 901 body bytes, 245 header bytes  	[MsgId: MMSG-26386]
Action.c(290): web_url("terminalmonitor-template.html") started  	[MsgId: MMSG-26355]
Action.c(290): web_url("terminalmonitor-template.html") was successful, 33052 body bytes, 247 header bytes  	[MsgId: MMSG-26386]
Action.c(314): web_custom_request("terminalmonitoring") started  	[MsgId: MMSG-26355]
Action.c(314): Warning -26000: Request body (length=39) is not empty for HTTP Method=GET, for URL is "http://10.184.129.108/webapi/api/terminalmonitoring?userId=6" (Internal ID=469)  	[MsgId: MWAR-26000]
Action.c(314): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/terminalmonitoring?userId=6"  	[MsgId: MMSG-26548]
Action.c(314): web_custom_request("terminalmonitoring") highest severity level was "warning", 91709 body bytes, 261 header bytes  	[MsgId: MMSG-26388]
Action.c(327): web_url("CheckLoginStatus_5") started  	[MsgId: MMSG-26355]
Action.c(327): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(327): web_url("CheckLoginStatus_5") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(343): Notify: Transaction "User_login" ended with a "Pass" status (Duration: 0.1700 Wasted Time: 0.0000).	[MsgId: MMSG-16871]
Action.c(346): lr_think_time: 30.00 seconds.	[MsgId: MMSG-15948]
Action.c(352): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(352): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(358): Notify: Transaction "Reconlication_Film_all" started.	[MsgId: MMSG-16999]
Action.c(360): web_url("getUnmatchImages") started  	[MsgId: MMSG-26355]
Action.c(360): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/reconciliation/getUnmatchImages?days=-1&departments=&modalities="  	[MsgId: MMSG-26548]
Action.c(360): web_url("getUnmatchImages") was successful, 26832 body bytes, 261 header bytes  	[MsgId: MMSG-26386]
Action.c(369): web_url("CheckLoginStatus_7") started  	[MsgId: MMSG-26355]
Action.c(369): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(369): web_url("CheckLoginStatus_7") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(392): Notify: Transaction "Reconlication_Film_all" ended with a "Pass" status (Duration: 0.2953 Wasted Time: 0.0002).	[MsgId: MMSG-16871]
The result is:  createDate	[MsgId: MMSG-17999]
Action.c(401): lr_think_time: 30.00 seconds.	[MsgId: MMSG-15948]
Action.c(406): Notify: Transaction "reconlication_report_all" started.	[MsgId: MMSG-16999]
Action.c(408): web_url("getUnmatchReports") started  	[MsgId: MMSG-26355]
Action.c(408): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/reconciliation/getUnmatchReports?days=-1&departments=&modalities="  	[MsgId: MMSG-26548]
Action.c(408): web_url("getUnmatchReports") was successful, 9924 body bytes, 260 header bytes  	[MsgId: MMSG-26386]
Action.c(416): web_url("CheckLoginStatus_12") started  	[MsgId: MMSG-26355]
Action.c(416): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(416): web_url("CheckLoginStatus_12") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(424): web_url("getReport") started  	[MsgId: MMSG-26355]
Action.c(424): HTML parsing not performed for Content-Type "application/pdf" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/reconciliation/getReport?id=CA4D7375763E97EE865B349878A7095F"  	[MsgId: MMSG-26548]
Action.c(424): web_url("getReport") was successful, 37457 body bytes, 245 header bytes  	[MsgId: MMSG-26386]
Action.c(432): web_url("CheckLoginStatus_13") started  	[MsgId: MMSG-26355]
Action.c(432): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(432): web_url("CheckLoginStatus_13") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(440): Notify: Transaction "reconlication_report_all" ended with a "Pass" status (Duration: 0.0281).	[MsgId: MMSG-16873]
Action.c(443): web_url("worklist-template.html") started  	[MsgId: MMSG-26355]
Action.c(443): web_url("worklist-template.html") was successful, 3596 body bytes, 246 header bytes  	[MsgId: MMSG-26386]
Action.c(451): web_url("worklist-mainbody.html") started  	[MsgId: MMSG-26355]
Action.c(451): web_url("worklist-mainbody.html") was successful, 17517 body bytes, 247 header bytes  	[MsgId: MMSG-26386]
Action.c(459): web_url("shortcuts") started  	[MsgId: MMSG-26355]
Action.c(459): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/worklist/shortcuts?roleName=Administrator&userName=6"  	[MsgId: MMSG-26548]
Action.c(459): web_url("shortcuts") was successful, 2 body bytes, 257 header bytes  	[MsgId: MMSG-26386]
Action.c(467): web_url("CheckLoginStatus_14") started  	[MsgId: MMSG-26355]
Action.c(467): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(467): web_url("CheckLoginStatus_14") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(475): web_url("shortcuts_2") started  	[MsgId: MMSG-26355]
Action.c(475): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/worklist/shortcuts?roleName=Administrator&userName=6"  	[MsgId: MMSG-26548]
Action.c(475): web_url("shortcuts_2") was successful, 2 body bytes, 257 header bytes  	[MsgId: MMSG-26386]
Action.c(483): web_url("CheckLoginStatus_15") started  	[MsgId: MMSG-26355]
Action.c(483): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(483): web_url("CheckLoginStatus_15") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(491): web_url("allTerminals_3") started  	[MsgId: MMSG-26355]
Action.c(491): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/terminal/allTerminals"  	[MsgId: MMSG-26548]
Action.c(491): web_url("allTerminals_3") was successful, 28333 body bytes, 261 header bytes  	[MsgId: MMSG-26386]
Action.c(510): web_url("modalityTypes") started  	[MsgId: MMSG-26355]
Action.c(510): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/modality/modalityTypes"  	[MsgId: MMSG-26548]
Action.c(510): web_url("modalityTypes") was successful, 76 body bytes, 258 header bytes  	[MsgId: MMSG-26386]
Action.c(518): web_custom_request("departmentsByIds") started  	[MsgId: MMSG-26355]
Action.c(518): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/webapi/api/department/departmentsByIds"  	[MsgId: MMSG-26548]
Action.c(518): web_custom_request("departmentsByIds") was successful, 1325 body bytes, 260 header bytes  	[MsgId: MMSG-26386]
Action.c(529): web_url("CheckLoginStatus_16") started  	[MsgId: MMSG-26355]
Action.c(529): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(529): web_url("CheckLoginStatus_16") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(537): web_url("CheckLoginStatus_17") started  	[MsgId: MMSG-26355]
Action.c(537): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(537): web_url("CheckLoginStatus_17") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(545): web_url("CheckLoginStatus_18") started  	[MsgId: MMSG-26355]
Action.c(545): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(545): web_url("CheckLoginStatus_18") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(553): web_url("CheckLoginStatus_19") started  	[MsgId: MMSG-26355]
Action.c(553): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/Account/CheckLoginStatus"  	[MsgId: MMSG-26548]
Action.c(553): web_url("CheckLoginStatus_19") was successful, 4 body bytes, 251 header bytes  	[MsgId: MMSG-26386]
Action.c(561): web_url("operate-columns-template.html") started  	[MsgId: MMSG-26355]
Action.c(561): web_url("operate-columns-template.html") was successful, 2946 body bytes, 246 header bytes  	[MsgId: MMSG-26386]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 14.	[MsgId: MMSG-15965]
Waiting 20.0740 seconds for iteration pacing.	[MsgId: MMSG-15996]
Starting iteration 15.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(6): web_set_max_html_param_len started  	[MsgId: MMSG-26355]
Action.c(6): web_set_max_html_param_len was successful  	[MsgId: MMSG-26392]
Action.c(8): web_url("Platform") started  	[MsgId: MMSG-26355]
Action.c(8): web_url("Platform") was successful, 6282 body bytes, 247 header bytes  	[MsgId: MMSG-26386]
Action.c(87): web_url("login-view.html") started  	[MsgId: MMSG-26355]
Action.c(87): web_url("login-view.html") was successful, 6207 body bytes, 246 header bytes  	[MsgId: MMSG-26386]
Action.c(99): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(99): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(104): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(104): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(109): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(109): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(114): Notify: Transaction "User_login" started.	[MsgId: MMSG-16999]
Action.c(116): web_custom_request("login") started  	[MsgId: MMSG-26355]
Action.c(116): HTML parsing not performed for Content-Type "application/json" ("ParseHtmlContentType" Run-Time Setting is "TEXT"). URL="http://10.184.129.108/Platform/account/login"  	[MsgId: MMSG-26548]
Action.c(116): web_custom_request("login") was successful, 78 body bytes, 1675 header bytes  	[MsgId: MMSG-26386]
Action.c(127): web_add_cookie started  	[MsgId: MMSG-26355]
Action.c(127): web_add_cookie was successful  	[MsgId: MMSG-26392]
Action.c(128): web_add_cookie started  	[MsgId: MMSG-26355]
Action.c(128): web_add_cookie was successful  	[MsgId: MMSG-26392]
Action.c(138): web_url("login_2") started  	[MsgId: MMSG-26355]
Action.c(138): Redirecting "http://10.184.129.108/Platform//account/login" (redirection depth is 0)  	[MsgId: MMSG-26694]
Action.c(138): To location "http://10.184.129.108/Platform/workarea"  	[MsgId: MMSG-26693]
Action.c(138): web_url("login_2") was successful, 14818 body bytes, 539 header bytes  	[MsgId: MMSG-26386]
Action.c(146): web_url("workarea") started  	[MsgId: MMSG-26355]
